url,compulsory course,course outcome or overview,topics covered
https://vit.ac.in/sites/default/files/M.Sc.-Business-Statistics.pdf,Business Computer applications,"1. Gain familiarity with the concepts and terminology used in the development, implementation and operation of business application systems. 2. Explore various methods that Information Technology can be used to support existing businesses and strategies. 3. Achieve hands-on experience with productivity/application software to enhance business activities. 4. Accomplish projects utilizing business theories, Internet resources and computer technology. 5.Work with simple design and development tasks for the main types of business information systems","Fundamentals of information technology concepts – hardware, software, security, and privacy., File management techniques to manipulate electronic files and folders in local, network, and 
online environments, Business documents with word processing software using spelling and grammar check, format and 
layout, tables, citations, graphics, and mail merge., Business documents and analyze data with spreadsheet software using (i) tables, sorting, filtering, 
charts and graphics, pivot tables, macros; (ii) statistical, financial, logical and look-up
functions and formulas; and (iii) add-ins., Business multimedia presentations with presentation software using templates, lists, groups, 
themes, colors, clip art, pictures, tables, transitions, animation, video, charts, and views., Databases and manage data with database software using tables, fields, relationships, indexes, 
keys, views, queries, forms, reports, and import/export functions, Web-based technologies to conduct ethical business research.-goal seeking and what-if analysis to 
solve problems and make adjustments/recommendations in a business environment, Financial Literacy for Banking Scheme and applications"
https://vit.ac.in/sites/default/files/M.Sc.-Business-Statistics.pdf,Applied Multivariate Analysis,"1. Explain the fundamental principles of multivariate normal distribution and sampling theory 2. Apply hypotheses tests to analyze multivariate data 3. Evaluate the different multivariate methods 4. Interpret findings in a scientific and concise manner 5. Demonstrate various statistical softwares such as SPSS, MINITAB and R programming for statistical data.","Introduction to multivariate analysis - Basic statistics of a data set - Data displays and graphical representations – Matrices: Rank, inverse, trace and their properties – Characteristic roots and vectors – Idempotent and partitioned matrices – G-inverse and properties – Reduction of a matrix into diagonal, canonical and triangular forms, Consistency – different types of solutions - Quadratic forms – reductions of different types – Definite 
quadratic forms – Cochran’s theorem., Normal distribution – Bivariate Normal distribution – Multivariate Normal distribution -
Marginal and conditional distributions – characteristic function. Maximum likelihood estimation 
of the parameters of Multivariate Normal and their sampling distributions – Inference 
concerning the mean vector when covariance matrix is known, Total, Partial, Multiple correlation in the Multivariate setup – MLEs of Total, Partial and 
Multiple correlation coefficients. Sampling distributions of Total and Multiple Correlation in 
statistics, A two group discriminant analysis, a three group discriminant analysis, the decision process 
of discriminant analysis( objective, research design, assumptions, estimation of the model, 
assessing overall fit of a model, interpretation of the results, validation of the results)., Classification problems - Scope and its applications - Categorical Data Analysis: Categorical 
response data, logistic regression-odds ratio, Wald’s statistic - Classification into one of two 
populations (known and unknown dispersion matrix) - Classification in to one of several 
populations Linear discriminant function - Multivariate analysis of variance (MANOVA): 
One- Way classification, Principal components – Definition and Properties - Extraction of Principal components and 
their variances - Canonical correlation – Estimation of canonical correlation and variates. 
Factor analysis – Mathematical model- Estimation of Factor Loadings –– Concept of factor 
rotation – Varimax criterion."
https://vit.ac.in/sites/default/files/M.Sc.-Business-Statistics.pdf,Applied Time Series and Business Forecasting,"1. Explain the fundamental principles of different time series models. 2. Identify suitable time series models for a given real-life problem. 3. Apply time series analysis skills and techniques to analyze real-life problems through statistical software. 4. Demonstrate advanced knowledge of the types of data analysis problems that can be appropriately dealt with using forecasting techniques. 5. Successfully develop forecasting models and apply them to real life problems. 6. Demonstrate various statistical softwares such as SPSS, MINITAB and R programming for statistical data","Definition and examples of time series models, graphical representation of time series data, Components and various decompositions of time series models, numerical description of time series, data transformations, methods of estimation, trend and seasonal adjustments., Moving average (MA), weighted moving average, single and double exponential smoothing, Holt’s 
and winter’s methods, exponential smoothing techniques for series with trend and seasonality, basic 
evaluation of exponential smoothing., Weak and strong stationary, auto covariance, autocorrelation function (ACF), partial autocorrelation 
function (PACF), conditions for stationarity and invertibility, autoregressive (AR), , autoregressive 
and moving average (ARMA) models and their statistical Properties, autoregressive integrated 
moving average (ARIMA) processes, choice between stationary and non-stationary models., Spectral analysis of weakly stationary process, periodogram and correlogram analysis, spectral 
decomposition of weakly AR process and representation as a one-sided MA process, implication 
in prediction problems., Forecasting methods: qualitative and quantitative methods, steps involved in stochastic model 
building, forecasting model evaluation, model selection techniques: AIC, BIC and AICC, forecasting 
model monitoring, Nonlinear modeling of financial time series: meaning of non-linearity, non-constant conditional 
variance models for volatility, definition and representation of ARCH and GARCH Models and their 
use in financial time series data, diagnostic checking of model, analysis of residuals., Introduction to business forecasting, forecasting cycle, different forecasting techniques, exploring 
data patterns and choosing forecasting technique, managing forecasting process, measuring 
forecasting error, forecasting error comparison."
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Mathematics for Artificial Intelligence,,
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,English for Science and Technology,,
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Soft skills,,
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Data Structures and Algorithms,"1. Use the fundamental data types of computing (lists, stacks, queues, priority queues, sets, maps, trees, etc.). 2. Understand the major techniques for implementing the fundamental data types (linked lists, binary search trees, hashing, heaps, etc.) and implement several of them. 3. Properly use and select data structures from language-provided data-structure libraries. 4. Apply basic algorithm analysis. 5. Understand how recursion works and write programs using recursion to solve problems. 6. Make informed decisions about which sorting and searching algorithms to use in specific circumstances. 7. The student can make the distinction between problems and their algorithmic solutions 8. The student can prove the correctness of a subset of the algorithms considered in the course","IntroductiontoData Structure – Importance of Data Structure – Types of DS – Arrays – Structures – Union Pointers – Storage Allocation: Static and Dynamic Allocation., Stack: Introduction – Operations – Implementations - Applications: Recursion, Infix to Postfix, Evaluation of 
Postfix.
Queue: Introduction – Operations – Implementations - Applications: circular Queue and Priority.
List: Introduction - Operations–Implementations -Single Linked Lists, Doubly Linked Lists, Circular Linked 
Lists., Introduction – Asymptotic Notations – Performance of the Algorithms: Time Complexity – Space Complexity –
Master’s Theorem., -Divide and Conquer: Merge Sort, Binary Search
-Brute Force: Insertion Sort, Collection Sort, Linear Search.
-Dynamic Programming: n-queue, Subset, Introduction – Terminology – Binary Tree – Binary Tree Representation - Binary Search Tree – Binary Tree 
Traversal – Expression Tree – Finding Kth element in Binary Tree – Tree Traversal –Forest., Introduction –Terminology – Graph Representation – Shortest Path Algorithm: Dijikstra’s, Floydd’s, Warshal’s 
Algorithms – Graph Traversal – Minimum Spanning Tree"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Operating Systems and Virtualization,1. Study operating system layers and kernel architectures. 2. Design various techniques for process management. 3. Construct various address translation mechanism. 4. Perform process threading and synchronization. 5. Study various methods of virtualization and perform desktop and server virtualization. 6. Classify the light-weight virtual machines with dockers and containers. 7. Develop programs related to the simulations of operating systems and virtualization concepts.,"History of OS - Computer system architecture a layered view with interfaces, Glenford Myer, Monolithic Linux Hybrid Windows 10 kernels Layered architecture of operating system and core functionalists, Introduction, Process Operations, States, Context switching, Data Structures (Process Control Block (PCB), 
Process Scheduling: Multi-Level Feedback Queue, Multi-processor Scheduling, Deadlocks and its detection., Introduction, Address Spaces, Memory API, Address Translation, Paging - Faster Translations (TLB), Smaller 
Tables. Virtual Memory System in x86., Introduction, Thread Models, Thread API, Building Evaluating a Lock, TestAndSet, Classical problems handling 
using semaphore, Monitors, Persistence - File Organization: The i-node, Crash Consistency file security, Process and System VMs Taxonomy of VMs, Hardware Emulation, Full Virtualization with binary translation, Hardware assisted, Operating System 
Virtualization, OS assisted /Para virtualization., Type 1, Type 2, Paravirtualization,Server Virtualization, Desktop Virtualization, Overview VM portability -
Clones, Templates, Snapshots, OVF, Hot and Cold Cloning Protecting Increasing Availability, Light Weight 
Virtual machine: Container / Docker."
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Database systems and design,"1. Design and implement database depending on the business requirements and considering various design issues. 7-2 2. Analyse the requirements of data and transaction management in mobile and spatial database and differentiate those with RDBMS. 7,17-3 3. Categorize and design the structured, semi structured and unstructured databases. 7,17-2 4. Characterize the database threats and its countermeasures. 5-2 5. Comprehend, design and query the database management system. 5,7-2","Introduction to the Database Systems, Architecture, Concepts of Relational Models and Relational Algebra, Relational Calculus. SQL: Introduction to SQL Queries, Integrity Constraints, Joins, Views, Intermediate and Advanced SQL features and Triggers., Overview of the Design process, E-R Models, E-R Diagrams, Conversion of E-R Diagrams into 
Tables, Generalization and Specialization, Functional dependencies and other kinds of 
dependencies, Normal forms, Normalization and Schema Refinement, 1-NF, 2-NF, 3-NF, BCNF, 
4-NF, and 5-NF, Join-Dependencies, Non-loss join., User Interfaces and Tools, Embedded SQL using C-Language, Dynamic SQL, Cursors and Stored 
procedures, JDBC, Security and Authorization in SQL, Internet Applications, File Organization – Indexing - B
+
Tree indexing, B-Tree Indexing, Hashing, Static and Dynamic 
hashing, Query processing, Query optimization, Performance Tuning., Overview of Transaction Management, Transactions, Concurrency Control Techniques-Lock_x0002_based protocols-Two-phase locking protocol-Time-stamp based protocols, Recovery systems-Log 
based recovery techniques, Shadow paging- Advanced Transaction Processing-Deadlocks 
Handling, Centralized and Client-Server Databases, Parallel and Distributed database, Object-Oriented 
databases, XML Databases, Spatial and Temporal Databases-Active and Deductive 
Databases,Mobile Databases, Cloud Databases., My-SQL, Oracle, IBM DB2 Universal Database, Microsoft SQL Server"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Mathematics for Machine Learning,"1. Understand basic concept of statistics 2. Use Probability, Bayes theorem and random variables in applications 3. Build regression models and utilise it to model practical prediction problems 4. Apply Optimization in Machine Learning 5. Comprehend Gradient descent models and interior point methods 6. Utilise dimensionality reduction techniques","Measures of location- arithmetic, geometric and harmonic means, median, mode, measures of spread – range, variance and standard deviation, mean deviation, concept of skewness – positively and negatively skewed data, kurtosis, covariance., Probability axioms, classical and frequency approaches, geometric probability, 
conditional probability, independence of events, Bayes theorem, applications, Introduction to random variables, Probability mass functions, distribution and density 
functions, Discrete distributions– Binomial, Poisson, geometric and negative binomial 
distributions, Continuous distributions – exponential, Gamma, Normal distribution, T, and 
F distributions, mathematical expectation of random variables, probability generating function, moment generating function, characteristic function., Correlation and Regression, types of correlation – Pearson’s, Spearman’s correlations
–Ordinary Least Squares, Fitting a regression line, logistic regression, Rank 
Correlation- Partial and Multiple correlation- Multiple regression, multi-collinearity., Unconstrained optimization, Linear optimization, convex quadratic optimization, 
second order cone optimization, semi-definite optimization, convex composite 
optimization, Gradient descent methods, Newton method, interior point methods, active set, 
proximity methods, accelerated gradient methods, coordinate descent, cutting planes, 
stochastic gradient descent., Discriminant analysis, Principal component analysis, Factor analysis, k means, Maximum likelihood and Bayesian estimation for Machine Learning"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Artificial Intelligence: Principles and Techniques,"1. Demonstrate fundamental understanding of the evaluation of Artificial Intelligence (AI) and its foundations. 2. Apply basic principles of AI in solutions that require problem solving, perception, knowledge representation, and learning. 3. Design simple software to experiment with various AI concepts and analyse results 4. To show the importance of artificial intelligence and planning in solving real world problems 5. Demonstrate working knowledge of reasoning in the presence of incomplete and/or uncertain information also to show how the searching algorithms playing vital role in problem solving 6. To create interactive and rational system using appropriate learning techniques also, to measure the level of user satisfaction and efficiency of the expert system and ANN","Philosophy of artificial intelligence, Definitions - Evolution of AI - Applications of AI, Classification of AI- Intelligent Agents: Agents and Environment-Nature of Environment_x0002_Structure Environment, Problem Solving Agent - Blind Search- Performance measures - Informed Search: Introduction to 
Heuristics-Variants of heuristic search-uniform cost, A*,Greedy - Overview of Hill Climbing –
Simulated Annealing – Genetic Algorithms – Adversarial Search – Minimax, Alpha beta pruning, Logical systems – Knowledge Based systems, Propositional Logic – Constraints, Predicate Logic 
– First Order Logic, Inference in First Order Logic, Ontological Representations and applications 
Knowledge representation and reasoning through logic, Planning Problem – Planning with State Space Search – Partial order Planning – Planning and 
Acting in the Real World: Conditional Planning – Re-planning Agents, Robotics-Action, Overview – Definition of uncertainty, Utility Based System, -Bayes Rule – Inference, Belief 
Network, Markov decision processes, knowledge representation and reasoning through fuzzy 
logic and Bayesian networks, Machine learning, Forms of Learning – Types - Supervised, unsupervised, reinforcement 
learning, Learning Decision Trees, soft computing- Artificial Neural Network, Introduction to Expert Systems‐ Architecture, Reasoning, and explanation‐Knowledge 
Acquisition-Introduction to Natural Language Processing-Morphological Analysis-Syntax 
Analysis-Semantic Analysis, RECENT 
TRENDS & FUTURE OF AI"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Machine Learning Techniques,1. Recognize the characteristics of machine learning strategies. 2. Apply various supervised learning methods to appropriate problems. 3. Identify and integrate more than one technique to enhance the performance of learning. 4. Create probabilistic and unsupervised learning models for handling unknown pattern. 5. Analyze the co-occurrence of data to find interesting frequent patterns. 6. Preprocess the data before applying to any real-world problem and can evaluate its performance.,"Introduction, Examples of various Learning Paradigms, Perspectives and Issues, Version Spaces, Finite and 
Infinite Hypothesis Spaces, PAC Learning, VC Dimension., Learning a Class from Examples, Linear, Non-linear, Multi-class and Multi-label classification, Decision Trees: 
ID3, Classification and Regression Trees (CART), Regression: Linear Regression, Multiple Linear Regression, 
Logistic Regression., Neural Networks: Introduction, Perceptron, Multilayer Perceptron, Support vector machines: Linear and Non_x0002_Linear, Kernel Functions, K-Nearest Neighbors, Ensemble Learning Model Combination Schemes, Voting, Error-Correcting Output Codes, Bagging: Random 
Forest Trees, Boosting: Adaboost, Stacking, Introduction to clustering, Hierarchical: AGNES, DIANA, Partitional: K-means clustering, K-Mode Clustering, 
Self-Organizing Map, Expectation Maximization, Gaussian Mixture Models, Principal Component Analysis 
(PCA), Locally Linear Embedding (LLE), Factor Analysis, Bayesian Learning, Bayes Optimal Classifier, Naïve Bayes Classifier, Bayesian Belief Networks, Mining 
Frequent PatternsDesign, Analysis and Evaluation of Machine Learning Experiments,Other Issues: Handling imbalanced data sets"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Big-data analytics,1. Discuss the challenges and their solutions in Big Data and work on Hadoop Framework 2. Understand the concepts of visualization through R programming. 3. Explain and Analyse the Big Data using Map-reduce programming in Both Hadoop and Spark framework. 4. Demonstrate spark programming and graph algorithms using programming languages. 5. Analyse and implement different frame work tools by taking sample data sets. 6. Ilustrate and implement the concepts by taking an application problem,"Data Storage and Analysis , Characteristics of Big Data, Big Data Analytics, Typical Analytical Architecture, Requirement for new analytical architecture, Challenges in Big Data Analytics, Need of big data frameworks, Introduction to Hadoop ecosystems, Introduction to Hadoop, Requirement of Hadoop Framework, Design principle ofHadoop, Comparison with 
other system, Hadoop Components, Hadoop Version1 vs Hadoop version2, Hadoop Daemon’s, HDFS 
Commands, Map Reduce Programming: I/O formats, Map side join, Reduce Side Join, Secondary sorting, 
Pipelining MapReduce jobs., History and overview of R , Install and configuration of R programming environment , Basic language elements 
and data structures, Data input/output, Data storage formats , Sub-setting objects., Vectorization, Control structures, Functions, Scoping Rules, Loop functions, Graphics and visualization, Overview of Spark, Hadoop vs Spark, Cluster Design, Cluster Management, performance,Application 
Programming interface (API): Spark Context, Resilient Distributed Datasets, Creating RDD, RDD Operations, 
Saving RDD, Lazy Operation, Spark Jobs, Writing Spark Application , Spark Programming in Scala, Python, R,Analyzing big data with twitter ,Big data 
for E-Commerce Big data for blogs,Review of Basic Data Analytic Methods using R., SQL Context, Importing and Saving data, Data frames, using SQL,GraphX overview, Creating Graph, Graph 
Algorithms"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)-BigData_2020_2021.pdf,Algorithms: Design and Implementation,"1. Solve a problem using Algorithms and design techniques 2. Solve complexities of problems in various domains 3. Implement algorithm, compare their performance characteristics, and estimate their potential effectiveness in applications 4. Solve optimization problems using simplex algorithm 5. Designing approximate algorithms for graph theoreticalproblems 6. Application of appropriate search algorithms for graphs andtrees 7. Application of computational geometry method on optimization problems","Algorithm design techniques: Divide and Conquer, Brute force, Greedy, Dynamic Programming. Time complexity (asymptotic notation, recurrence relations), Maximum Flows, Min-cost Flows, Max-Flow Min-Cut Theorem, Cycle Canceling Algorithms, Strongly 
Polynomial-time Analysis, Minimum Cuts without Flows, Class complexity: P, NP, NP-Hard, NP-Complete Approximation Algorithms, Limits to Approximability, Vertex Cover problem, Set cover problem, Euclidean TSP, Overview of fundamental algorithms, Dijkstra’s algorithm, A*search algorithm, Line Segments, Convex hull finding algorithms"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Database Systems: Design and Implementation,"1. Design and implement database depending on the business requirements and considering various design issues. 2. Select and construct appropriate parallel and distributed database architecture and formulate the cost of queries accordingly. 3. Understand the requirements of data and transaction management in mobile and spatial database and differentiate those with RDBMS. 4. Categorize and design the structured, semi-structured and unstructured databases. 5. Characterize the database threats and its counter measures. 6. Review cloud, streaming and graph databases. 7. Comprehend, design and query the database management system","Database System Architecture–EER Modeling-Indexing–Normalization–Query processing and optimization – Transaction Processing, Architecture, Data partitioning strategy, Interquery and Intraquery Parallelism –Parallel Query Optimization, Features – Distributed Database Architecture –Fragmentation –Replication- Distributed Query 
Processing – Distributed Transactions Processing, Spatial databases-Type of spatial data–Indexing in spatial databases, Mobile Databases– Transaction Model 
in MDS, Semi Structured databases – XML –Schema-DTD- XPath- XQuery, Semantic Web –RDF–RDFS, Introduction to Database Security Issues–Security Models–Different Threats to databases–
Counter measures to deal with these problems, Cloud databases – Streaming Databases - Graph Databases-New SQL"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Exploratory Data Analysis,1. Handle missing data in the real world data sets by choosing appropriate methods. 2. Summarize the data using basic statistics. Visualize the data using basic graphs and plots. 3. Identify the outliers if any in the data set. 4. Choose appropriate feature selection and dimensionality reduction 5. Techniques for handling multi-dimensional data,"Data Analytics lifecycle, Exploratory Data Analysis (EDA)– Definition, Motivation, Steps in data exploration, The basic data types Data Type Portability, Introduction to Missing data, Traditional methods for dealing with missing data, Maximum Likelihood 
Estimation – Basics, Missing data handling, Improving the accuracy of analysis, Introduction to Bayesian Estimation ,Multiple Imputation-Imputation Phase, Analysis and Pooling Phase,
Practical Issues in Multiple Imputation, Models for Missing Notation Random Data, Statistical data elaboration, 1-D Statistical data analysis, 2-D Statistical data Analysis, N- D Statistical data 
analysis, Introduction, Extreme Value Analysis, Clustering based, Distance Based and Density Based outlier, Feature selection algorithms: filter methods, wrapper methods and embedded methods, Forward selection 
backward elimination, Relief, greedy selection, genetic algorithms for features selection, Introduction, Principal Component Analysis(PCA), Kernel PCA, Canonical Correlation Analysis, Factor 
Analysis, Multi-dimensional scaling, Correspondence Analysis"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Big Data Frameworks,1. Discuss the challenges and their solutions in Big Data 2.Understand and work on Hadoop Framework and eco systems. 3. Explain and Analyse the Big Data using Map-reduce programming in Both Hadoop and Spark framework. 4. Demonstrate spark programming with different programming languages. 5. Demonstrate the graph algorithms and live streaming data in Spark 6. Analyse and implement different frame work tools by taking sample data sets. 7. Illustrate and implement the concepts by taking an application problem,"Data Storage and Analysis - Characteristics of Big Data – Big Data Analytics - Typical Analytical
Architecture – Requirement for new analytical architecture – Challenges in Big Data Analytics –
Need of big data frameworks, Hadoop – Requirement of Hadoop Framework - Design principle of Hadoop –Comparison with other 
system - Hadoop Components – Hadoop 1 vs Hadoop 2 – Hadoop Daemon’s – HDFS Commands –
Map Reduce Programming: I/O formats, Map side join, Reduce Side Join, Secondary
sorting, Pipelining MapReduce jobs, Introduction to Hadoop ecosystem technologies: Serialization: AVRO, Co-ordination: Zookeeper, 
Databases: HBase, Hive, Scripting language: Pig, Streaming: Flink, Storm., Overview of Spark – Hadoop vs Spark – Cluster Design – Cluster Management – performance,Application 
Programming interface (API): Spark Context, Resilient Distributed Datasets, Creating RDD, RDD 
Operations, Saving RDD - Lazy Operation – Spark Jobs. , Writing Spark Application - Spark Programming in Scala, Python, R, Java - Application Execution., SQL Context – Importing and Saving data – Data frames – using SQL – GraphX overview – Creating 
Graph – Graph Algorithms, Overview – Errors and Recovery – Streaming Source – Streaming live data with spark"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Machine Learning,1. Recognize the characteristics of Machine Learning techniques that enable to solve real world problems 2. Recognize the characteristics of machine learning strategies 3. Apply various supervised learning methods to appropriate problems 4. Identify and integrate more than one techniques to enhance the performance of learning 5. Create probabilistic and unsupervised learning models for handling unknown pattern 6. Analyze the co-occurrence of data to find interesting frequent patterns,"Introduction, Examples of Various Learning Paradigms, Perspectives and Issues, Version Spaces, Finite and Infinite Hypothesis Spaces, PAC Learning, VC Dimension, Decision Trees: ID3, Classification and Regression Trees, Regression: Linear Regression, 
Multiple Linear Regression, Logistic Regression, Neural Networks: Introduction, Perceptron,
Multilayer Perceptron, Support vector machines: Linear and Non-Linear, Kernel Functions, K_x0002_Nearest Neighbours, Model Combination Schemes, Voting, Error-Correcting Output Codes, Bagging: Random 
Forest Trees, Boosting: Adaboost, Stacking, Introduction to clustering, Hierarchical: AGNES, DIANA, Partitional: K-means clustering, Bayesian Learning, Bayes Optimal Classifier, Naıve Bayes Classifier, Bayesian Belief Networks, Mining Frequent Patterns - basic concepts -Apriori algorithm, FP- Growth algorithm, Association_x0002_based Decision Trees, Design, Analysis and Evaluation of Machine Learning Experiments, Other Issues: Handling 
imbalanced data sets"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Advanced Statistical Methods,"1. Understand the value of statistics as a discipline and its relevance forEngineering 2. Analyze data using appropriate graphical methods and numerical summaries 3. Interpret and communicate the outcomes of estimation and hypothesis tests in the context of a problem 4. Perform large sample test and small sample testing of Hypothesis as well as calculate confidence interval for a population parameter for real time data. 5. describe and verify mathematical considerations for analyzing time series, including concepts of white noise, stationary, auto covariance, autocorrelation ; apply various techniques of time series models, including the regression with ARMA models","Summary Statistics, Correlation and Regression, Concept of R2 and Adjusted R2 and Partial and Multiple Correlation, Fitting of simple and Multiple Linear regression, Explanation and Assumptions of Regression Diagnostics, Basic Concepts, Normal distribution-Area properties, Steps in tests of significance –large sample 
tests-Z tests for Means and Proportions, Small sample tests –t-test for Means, F test for Equality of 
Variances, Chi-square test for independence of Attributes, Introduction: Concept of Linear and Non Liner Forecasting model ,Concepts of Trend, Exponential 
Smoothing, Linear and Compound Growth model, Fitting of Logistic curve and their Applications, 
Moving Averages, Forecasting accuracy tests.
Probability models for time series: Concepts of AR, ARMA and ARIMA models, Design of Experiments"
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,English for Science and Technology,,
https://vit.ac.in/sites/default/files/scope/M.Tech(CSE)_AI_ML_2020_2021.pdf,Soft skills,,
https://annamalaiuniversity.ac.in/studport/download/Handbook/2020-21/cis/M.Sc._Data_Science_2019_2020.pdf,Introduction to Data Science,"CO1 Know basic notions and definitions in data analysis, machine learning. CO2 Know standard methods of data analysis and information retrieval. CO3 Be able to formulate the problem of knowledge extraction as combinations of data filtration, analysis and exploration methods. CO4 To enable students to have skills that will help them to solve complex real_x0002_world problems in for decision support. CO5 Be able to formulate the problem of knowledge extraction as combinations of data filtration, analysis and exploration methods","Unit 1 - Introduction: What is Data Science? - Big Data and Data Science hype – and getting past the hype - Why now? – Datafication - Current landscape of perspectives - Skill sets needed, Statistical Inference - Populations and samples - Statistical modeling, probability distributions, fitting a model - Introduction to R. Unit 2 - Data Analysis and Basic Tools: Exploratory Data Analysis (EDA) and the Data Science Process - Basic tools (plots, graphs and summary statistics) of EDA - Philosophy of EDA - The Data Science Process - Case Study: Real Direct (online real estate firm), Three Basic Machine Learning Algorithms - Linear Regression - k-Nearest Neighbors (k-NN) - k_x0002_means - Feature Generation and Feature Selection (Extracting Meaning From Data). Unit 3 - Feature Extraction: user (customer) retention - Feature Generation (brainstorming, role of domain expertise, and place for imagination) - Feature Selection algorithms – Filters; Wrappers; Decision Trees; Random Forests.Unit 4 - Recommendation Systems: Building a User-Facing Data Product - Algorithmic ingredients of a Recommendation Engine. Unit 5 - Dimensionality Reduction: Singular Value Decomposition - Principal Component Analysis - Exercise: build your own recommendation system"
https://annamalaiuniversity.ac.in/studport/download/Handbook/2020-21/cis/M.Sc._Data_Science_2019_2020.pdf,Advanced Database management system,"CO1 Know about the Various data models. Understand the E R model and relational model. Apply normalization techniques CO2 Works on Database Architecture CO3 Know about the Distributed and Object based Databases Analyze data patterns CO4 Understand and apply the key concepts and techniques applicable to CO5 Know about the Spatial Database, Temporal Database, Multimedia Database and XML Databases","Unit 1 - Relational and parallel Database Design: Basics, Entity Types, Relationship Types, ER Model, ER-to-Relational Mapping algorithm. Normalization: Functional Dependency, 1NF, 2NF, 3NF, BCNF,4NF and 5NF. Architecture, I/O Parallelism, Inter query Parallelism, Intraquery Parallelism, Intra operation Parallelism, Interoperation Parallelism. Unit 2 - Distributed and Object based Databases: Architecture, Distributed data storage, Distributed transactions, Commit protocols, Concurrency control, Query Processing. Complex Data Types, Structured Types and Inheritance, Table Inheritance, array and Multiset, Object Identity and Reference Types, Object Oriented versus Object Relational. Unit 3 - Spatial Database: Spatial Database Characteristics, Spatial Data Model, Spatial Database Queries, Techniques of Spatial Database Query, Logic based Databases: Introduction, Overview, Propositional Calculus, Predicate Calculus, Deductive Database Systems, Recursive Query Processing.Unit 4 - XML Databases: XML Hierarchical data model, XML Documents, DTD, XML Schema, XML Querying, XHTML, Illustrative Experiments Unit 5 - Temporal Databases: Introduction, Intervals, Packing and Unpacking Relations, Generalizing the relational Operators, Database Design, Integrity Constraints, Multimedia Databases: Multimedia Sources, Multimedia Database Queries, Multimedia Database Applications"
